fecha;mes;reclamo;titulo;situacion;area;barrio;cantidad_llamados_por_caso
09/08/2019;8;25136;ANIMALES MUERTOS;ANIMALES MUERTOS (GATO O PERRO);SUB SECRETARIA DE SERVICIOS PUBLICOS;CENTRO;3
09/08/2019;8;25135;VEREDA;VEREDA OBSTRUIDA;CONTRALOR URBANO;CENTRO;2
09/08/2019;8;25134;DERIVADO NO MUNICIPAL;DERIVADO NO MUNICIPAL;ATENCION DE MONITOREO EMERGENCIA EN SEGURIDAD;JORGE NEWBERY;3
09/08/2019;8;25133;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;CENTRO;1
09/08/2019;8;25131;URGENTE;MALTRATO DE EQUINOS;VETERINARIA;ACEVEDO;2
09/08/2019;8;25130;URGENTE;CABALLOS O ANIMALES SUELTOS RADIO URBANO;ATENCION DE MONITOREO EMERGENCIA EN SEGURIDAD;VILLA GRAL. SAN MARTIN;1
09/08/2019;8;25129;RESIDUOS;RESIDUOS DOMICILIARIO NO PASO EL CAMION;HIGIENE URBANA;LUAR KAYAD;1
09/08/2019;8;25128;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;CENTRO;1
09/08/2019;8;25127;URGENTE;CABALLOS O ANIMALES SUELTOS RADIO URBANO;ATENCION DE MONITOREO EMERGENCIA EN SEGURIDAD;VILLA GRAL. SAN MARTIN;1
09/08/2019;8;25126;AGUA;LLAVE DE PASO ROTA;CUADRILLA 147 AGUA;MARIA CRESCENCIA;1
09/08/2019;8;25125;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;CENTRO;1
09/08/2019;8;25122;AGUA;AGUA SALIENDO DE UN DOMICILIO,PROBLEMA INTERNO;CONTRALOR URBANO;VILLA SAN JOSE;1
09/08/2019;8;25120;CONTENEDORES;CONTENEDORES, ROTURA O ROBO;HIGIENE URBANA;CENTRO;1
09/08/2019;8;25117;CORRALON;SOLICITAN LA SEÑALIZACION DE POZO EN CALLE O VEREDA;VIAL;ACEVEDO;1
09/08/2019;8;25114;PODA;PODA,DESPEJE DE CABLES;CUADRILLA  147 PODA;LUAR KAYAD;1
09/08/2019;8;25113;URGENTE;CABALLOS O ANIMALES SUELTOS RADIO URBANO;ATENCION DE MONITOREO EMERGENCIA EN SEGURIDAD;9 DE JULIO;1
09/08/2019;8;25112;TIERRA;MONTICULOS DE TIERRAS DEJADOS POR OBRAS;VIAL;MARTIN ILLIA;1
09/08/2019;8;25111;AGUA;CAÑO ROTO EN VEREDA;CUADRILLA 147 AGUA;CENTRO;2
09/08/2019;8;25110;PODA;PODA,DESPEJE DE CABLES;CUADRILLA  147 PODA;LUAR KAYAD;1
09/08/2019;8;25108;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;CENTRO;1
09/08/2019;8;25105;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;VILLA SAN JOSE;1
09/08/2019;8;25101;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;CENTRO;1
09/08/2019;8;25100;AGUA;CAÑO ROTO EN LA CALLE (CALLE DE TIERRA);OBRAS Y SERVICIOS SANITARIOS;ACEVEDO;1
09/08/2019;8;25099;RESIDUOS;RESIDUOS DOMICILIARIO PASO EL CAMION Y NO LLEVO LA BASURA;HIGIENE URBANA;BELGRANO;1
09/08/2019;8;25098;CONTENEDORES;CONTENEDORES, ROTURA O ROBO;HIGIENE URBANA;CENTRO;1
09/08/2019;8;25097;INDIGENTE;PERSONA EN SITUACION DE CALLE SE ENCUENTRA EN ESTADO DE ABANDONO ENTRE 18 Y 60 AÑOS;SERVICIO SOCIAL;BELGRANO;1
09/08/2019;8;25096;URGENTE;CABALLOS O ANIMALES SUELTOS RADIO URBANO;ATENCION DE MONITOREO EMERGENCIA EN SEGURIDAD;AMEGHINO;1
09/08/2019;8;25095;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;CENTRO;1
09/08/2019;8;25092;CLOACAS;CLOACAS TAPADAS;OBRAS Y SERVICIOS SANITARIOS;MARTIN ILLIA;1
09/08/2019;8;25091;RENTAS;NO RECIBE LOS IMPUESTOS;RENTAS;VICENTE LOPEZ;1
09/08/2019;8;25090;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;CENTRO;1
09/08/2019;8;25087;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;DESIDERIO DE LA FUENTE;1
09/08/2019;8;25086;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;CENTRO;1
09/08/2019;8;25084;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;DESIDERIO DE LA FUENTE;1
09/08/2019;8;25067;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;VILLA GRAL. SAN MARTIN;1
09/08/2019;8;25062;CLOACAS;CLOACAS TAPADAS;OBRAS Y SERVICIOS SANITARIOS;CENTENARIO;1
09/08/2019;8;25060;CLOACAS;CLOACAS DESBORDADAS;OBRAS Y SERVICIOS SANITARIOS;CENTRO;1
09/08/2019;8;25041;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;ACEVEDO;1
09/08/2019;8;25040;URGENTE;CABALLOS O ANIMALES SUELTOS RADIO URBANO;ATENCION DE MONITOREO EMERGENCIA EN SEGURIDAD;AMEGHINO;2
09/08/2019;8;25039;URGENTE;CABALLOS O ANIMALES SUELTOS RADIO URBANO;ATENCION DE MONITOREO EMERGENCIA EN SEGURIDAD;MALVINAS;2
09/08/2019;8;25038;RENTAS;NO RECIBE LOS IMPUESTOS;RENTAS;CUETO;1
09/08/2019;8;25029;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;LUAR KAYAD;1
09/08/2019;8;25023;CLOACAS;CLOACAS TAPADAS;OBRAS Y SERVICIOS SANITARIOS;12 DE OCTUBRE;1
09/08/2019;8;25022;CLOACAS;CLOACAS TAPADAS;OBRAS Y SERVICIOS SANITARIOS;AMEGHINO;1
09/08/2019;8;25017;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;LA AMALIA;1
09/08/2019;8;25002;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;VILLA ALICIA;1
09/08/2019;8;25000;AGUA;ROTURA DE CAÑO MAESTRO EN VEREDA;OBRAS Y SERVICIOS SANITARIOS;JORGE NEWBERY;4
09/08/2019;8;24999;CLOACAS;CLOACAS TAPADAS;OBRAS Y SERVICIOS SANITARIOS;JOSE HERNANDEZ;1
09/08/2019;8;24994;RESIDUOS;RESIDUOS DOMICILIARIO PASO EL CAMION Y NO LLEVO LA BASURA;HIGIENE URBANA;BELGRANO;1
09/08/2019;8;24992;URGENTE;CABALLOS O ANIMALES SUELTOS RADIO URBANO;ATENCION DE MONITOREO EMERGENCIA EN SEGURIDAD;ACEVEDO;1
09/08/2019;8;24990;CLOACAS;CLOACAS TAPADAS;OBRAS Y SERVICIOS SANITARIOS;CENTRO;1
09/08/2019;8;24952;VEREDA;VEREDA OBSTRUIDA;CONTRALOR URBANO;LA AMALIA;1
09/08/2019;8;24181;AGUA;ROTURA DE CAÑO MAESTRO EN VEREDA;OBRAS Y SERVICIOS SANITARIOS;CENTRO;1
09/08/2019;8;18908;PODA;PODA,DESPEJE DE CABLES;CUADRILLA  147 PODA;MARTIN ILLIA;7
10/08/2019;8;25173;URGENTE;ACCIDENTE EN LA VIA PUBLICA CON HERIDOS;INSPECCION GENERAL Y TRANSITO;CENTENARIO;3
10/08/2019;8;25172;AGUA;CAÑO ROTO EN LA CALLE (CALLE DE PAVIMENTO);OBRAS Y SERVICIOS SANITARIOS;TROCHA;1
10/08/2019;8;25171;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;CENTRO;2
10/08/2019;8;25169;AGUA;SIN AGUA;OBRAS Y SERVICIOS SANITARIOS;KENNEDY;1
10/08/2019;8;25168;AGUA;SIN AGUA;OBRAS Y SERVICIOS SANITARIOS;KENNEDY;1
10/08/2019;8;25167;AGUA;SIN AGUA;OBRAS Y SERVICIOS SANITARIOS;KENNEDY;1
10/08/2019;8;25165;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;CENTRO;2
10/08/2019;8;25164;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;JOSE HERNANDEZ;1
10/08/2019;8;25163;TRANSITO;AUTOS ABANDONADOS;INSPECCION GENERAL Y TRANSITO;CENTRO;2
10/08/2019;8;25160;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;CENTRO;2
10/08/2019;8;25159;AGUA;SIN AGUA;OBRAS Y SERVICIOS SANITARIOS;CENTRO;1
10/08/2019;8;25158;AGUA;FALTA DE PRESION DE AGUA;OBRAS Y SERVICIOS SANITARIOS;CENTENARIO;2
10/08/2019;8;25157;URGENTE;ACCIDENTE EN LA VIA PUBLICA CON HERIDOS;INSPECCION GENERAL Y TRANSITO;DESIDERIO DE LA FUENTE;3
10/08/2019;8;25152;CLOACAS;CLOACAS TAPADAS;OBRAS Y SERVICIOS SANITARIOS;CUETO;1
10/08/2019;8;25151;AGUA;CAÑO ROTO EN VEREDA;CUADRILLA 147 AGUA;VILLA PROGRESO;1
10/08/2019;8;25150;AGUA;FALTA DE PRESION DE AGUA;OBRAS Y SERVICIOS SANITARIOS;9 DE JULIO;1
10/08/2019;8;25149;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;CENTRO;1
10/08/2019;8;25146;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;CENTRO;1
10/08/2019;8;25145;RESIDUOS;RESIDUOS DOMICILIARIO PASO EL CAMION Y NO LLEVO LA BASURA;HIGIENE URBANA;VILLA SAN JOSE;2
10/08/2019;8;25144;AGUA;CAÑO ROTO EN VEREDA;CUADRILLA 147 AGUA;LUIS SANDRINI;2
10/08/2019;8;25142;AGUA;LLAVE DE PASO ROTA;CUADRILLA 147 AGUA;VILLA PROGRESO;3
10/08/2019;8;25140;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;CENTRO;1
10/08/2019;8;25139;RESIDUOS;BARRIDO MANUAL DE CALLE,  PASARON BARRIENDO Y DEJARON LAS BOLSAS EN EL FRENTE DE LA CASA;HIGIENE URBANA;VILLA SAN JOSE;1
10/08/2019;8;25138;AGUA;CAÑO ROTO EN VEREDA;CUADRILLA 147 AGUA;VILLA FERNANDEZ;1
11/08/2019;8;25183;URGENTE;ACCIDENTE EN LA VIA PUBLICA SIN HERIDOS;INSPECCION GENERAL Y TRANSITO;CENTRO;1
11/08/2019;8;25181;URGENTE;ACCIDENTE EN LA VIA PUBLICA CON HERIDOS;INSPECCION GENERAL Y TRANSITO;DESIDERIO DE LA FUENTE;2
11/08/2019;8;25180;URGENTE;MALTRATO DE EQUINOS;VETERINARIA;VILLA FERNANDEZ;2
11/08/2019;8;25178;AGUA;CAÑO ROTO EN VEREDA;CUADRILLA 147 AGUA;MARTIN ILLIA;3
11/08/2019;8;25177;INSPECTOR URBANO;BALDEO O LAVADO DE AUTO;CONTRALOR URBANO;CENTRO;2
11/08/2019;8;25176;ANIMALES;ANIMALES SUELTOS: PERROS MORDEDORES O ATACANTES;VETERINARIA;9 DE JULIO;1
11/08/2019;8;25175;AGUA;CAÑO ROTO EN LA CALLE (CALLE DE PAVIMENTO);OBRAS Y SERVICIOS SANITARIOS;25 DE MAYO;3
12/08/2019;8;25298;CORRALON;SOLICITAN LA SEÑALIZACION DE POZO EN CALLE O VEREDA;VIAL;VILLA GRAL. SAN MARTIN;1
12/08/2019;8;25297;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;CENTRO;1
12/08/2019;8;25296;CONTENEDORES;CONTENEDORES, ROTURA O ROBO;HIGIENE URBANA;CENTRO;1
12/08/2019;8;25295;ANIMALES;PERROS AGRESIVOS;VETERINARIA;VICENTE LOPEZ;1
12/08/2019;8;25294;SEMAFORO;SEMAFORO  APAGADO O FUERA DE FUNCIONAMIENTO;ELECTROMECANICA;ACEVEDO;1
12/08/2019;8;25293;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;ACEVEDO;1
12/08/2019;8;25292;INSPECTOR URBANO;BALDEO O LAVADO DE AUTO;CONTRALOR URBANO;KENNEDY;1
12/08/2019;8;25291;TIERRA;MONTICULOS DE TIERRAS DEJADOS POR OBRAS;VIAL;MARTIN ILLIA;1
12/08/2019;8;25290;AGUA;CAÑO ROTO EN LA CALLE (CALLE DE PAVIMENTO);OBRAS Y SERVICIOS SANITARIOS;NUESTRA SRA. DEL LUJAN;1
12/08/2019;8;25289;INSPECTOR URBANO;AGUA SERVIDA;CONTRALOR URBANO;CENTRO;3
12/08/2019;8;25288;SINIESTRO;CABLES CAIDOS EN LA VIA PUBLICA;ATENCION AL VECINO 147;MARTIN ILLIA;1
12/08/2019;8;25287;PODA;PODA, DESPEJE DE CABLES;ESPACIOS VERDES;VILLA GRAL. SAN MARTIN;1
12/08/2019;8;25286;URGENTE;CABALLOS O ANIMALES SUELTOS RADIO URBANO;ATENCION DE MONITOREO EMERGENCIA EN SEGURIDAD;ACEVEDO;1
12/08/2019;8;25285;ARBOLADO;ARBOL CAIDO EN LA VIA PUBLICA;ESPACIOS VERDES;VILLA GRAL. SAN MARTIN;4
12/08/2019;8;25284;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;AMEGHINO;2
12/08/2019;8;25283;CLOACAS;CLOACAS TAPADAS;OBRAS Y SERVICIOS SANITARIOS;TROCHA;1
12/08/2019;8;25282;CLOACAS;CLOACAS DESBORDADAS;OBRAS Y SERVICIOS SANITARIOS;MALVINAS;2
12/08/2019;8;25281;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;ACEVEDO;1
12/08/2019;8;25272;AGUA;LLAVE DE PASO ROTA;CUADRILLA 147 AGUA;CENTENARIO;1
12/08/2019;8;25271;AGUA;CAÑO ROTO EN VEREDA;CUADRILLA 147 AGUA;AMEGHINO;1
12/08/2019;8;25270;AGUA;CAÑO ROTO EN VEREDA;CUADRILLA 147 AGUA;BELGRANO;2
12/08/2019;8;25269;AGUA;CAÑO ROTO EN LA CALLE (CALLE DE PAVIMENTO);OBRAS Y SERVICIOS SANITARIOS;ACEVEDO;1
12/08/2019;8;25268;CLOACAS;CLOACAS TAPADAS;OBRAS Y SERVICIOS SANITARIOS;CUETO;1
12/08/2019;8;25267;AGUA;CAÑO ROTO EN VEREDA;CUADRILLA 147 AGUA;25 DE MAYO;2
12/08/2019;8;25266;AGUA;SIN AGUA;OBRAS Y SERVICIOS SANITARIOS;ACEVEDO;2
12/08/2019;8;25265;CLOACAS;CLOACAS DESBORDADAS;OBRAS Y SERVICIOS SANITARIOS;104 VIVIENDAS;1
12/08/2019;8;25264;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;MERCANTIL;1
12/08/2019;8;25263;AGUA;CAÑO ROTO EN VEREDA;CUADRILLA 147 AGUA;DESIDERIO DE LA FUENTE;1
12/08/2019;8;25262;URGENTE;CABALLOS O ANIMALES SUELTOS RADIO URBANO;ATENCION DE MONITOREO EMERGENCIA EN SEGURIDAD;24 DE SEPTIEMBRE;1
12/08/2019;8;25261;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;ACEVEDO;1
12/08/2019;8;25260;AGUA;CAÑO ROTO EN VEREDA;CUADRILLA 147 AGUA;CENTRO;1
12/08/2019;8;25259;AGUA;CAÑO ROTO EN VEREDA;CUADRILLA 147 AGUA;VILLA PROGRESO;2
12/08/2019;8;25258;AGUA;CAÑO ROTO EN VEREDA;CUADRILLA 147 AGUA;AMEGHINO;1
12/08/2019;8;25249;RENTAS;NO RECIBE LOS IMPUESTOS;RENTAS;ACEVEDO;1
12/08/2019;8;25248;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;AMEGHINO;1
12/08/2019;8;25245;URGENTE;CABALLOS O ANIMALES SUELTOS RADIO URBANO;ATENCION DE MONITOREO EMERGENCIA EN SEGURIDAD;CENTRO;1
12/08/2019;8;25242;CLOACAS;CLOACAS TAPADAS;OBRAS Y SERVICIOS SANITARIOS;VILLA SAN JOSE;1
12/08/2019;8;25240;INSPECTOR URBANO;AGUA SERVIDA;CONTRALOR URBANO;ACEVEDO;2
12/08/2019;8;25232;RESIDUOS;RESIDUOS DOMICILIARIO PASO EL CAMION Y NO LLEVO LA BASURA;HIGIENE URBANA;LUAR KAYAD;1
12/08/2019;8;25231;PODA;PODA,DESPEJE DE CABLES;CUADRILLA  147 PODA;OTERO;1
12/08/2019;8;25230;CLOACAS;CLOACAS TAPADAS;OBRAS Y SERVICIOS SANITARIOS;CENTRO;1
12/08/2019;8;25229;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;AMEGHINO;1
12/08/2019;8;25228;PODA;PODA,DESPEJE DE CABLES;CUADRILLA  147 PODA;VILLA PROGRESO;1
12/08/2019;8;25226;AGUA;FALTA DE PRESION DE AGUA;OBRAS Y SERVICIOS SANITARIOS;CUETO;2
12/08/2019;8;25225;URGENTE;ACCIDENTE EN LA VIA PUBLICA CON HERIDOS;INSPECCION GENERAL Y TRANSITO;MARTIN ILLIA;2
12/08/2019;8;25224;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;VILLA SAN JOSE;1
12/08/2019;8;25223;CORDON ROTO;ROTURA DE CORDON  SOLICITA REPARACION;CUADRILLA 147 BACHES;CENTRO;1
12/08/2019;8;25222;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;CENTRO;1
12/08/2019;8;25221;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;CENTRO;1
12/08/2019;8;25220;AGUA;CAÑO ROTO EN LA CALLE (CALLE DE TIERRA);OBRAS Y SERVICIOS SANITARIOS;ACEVEDO;1
12/08/2019;8;25219;RESIDUOS;RESIDUOS DOMICILIARIO PASO EL CAMION Y NO LLEVO LA BASURA;HIGIENE URBANA;CHAMPAGNAT;1
12/08/2019;8;25218;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;ACEVEDO;1
12/08/2019;8;25217;RESIDUOS;RESIDUOS DOMICILIARIO NO PASO EL CAMION;HIGIENE URBANA;SAN MARTIN;1
12/08/2019;8;25215;RESIDUOS;RESIDUOS DOMICILIARIO PASO EL CAMION Y NO LLEVO LA BASURA;HIGIENE URBANA;ACEVEDO;1
12/08/2019;8;25214;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;AMEGHINO;1
12/08/2019;8;25212;AGUA;CAÑO ROTO EN VEREDA;CUADRILLA 147 AGUA;ACEVEDO;1
12/08/2019;8;25211;URGENTE;CABALLOS O ANIMALES SUELTOS RADIO URBANO;ATENCION DE MONITOREO EMERGENCIA EN SEGURIDAD;VILLA SAN JOSE;1
12/08/2019;8;25210;AGUA;CAÑO ROTO EN LA CALLE (CALLE DE PAVIMENTO);OBRAS Y SERVICIOS SANITARIOS;VILLA PROGRESO;1
12/08/2019;8;25208;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;CHAMPAGNAT;1
12/08/2019;8;25207;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;ESPERANZA;1
12/08/2019;8;25205;URGENTE;CABALLOS O ANIMALES SUELTOS RADIO URBANO;ATENCION DE MONITOREO EMERGENCIA EN SEGURIDAD;MARTIN ILLIA;1
12/08/2019;8;25204;AGUA;CAÑO ROTO EN VEREDA;CUADRILLA 147 AGUA;KENNEDY;2
12/08/2019;8;25202;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;CENTRO;1
12/08/2019;8;25201;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;CENTENARIO;1
12/08/2019;8;25200;ANIMALES;ANIMALES SUELTOS: PERROS MORDEDORES O ATACANTES;VETERINARIA;VILLA SAN JOSE;1
12/08/2019;8;25199;AGUA;CAÑO ROTO EN LA CALLE (CALLE DE TIERRA);OBRAS Y SERVICIOS SANITARIOS;BELGRANO;1
12/08/2019;8;25195;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;CENTRO;1
12/08/2019;8;25186;AGUA;CAÑO ROTO EN VEREDA;CUADRILLA 147 AGUA;JOSE HERNANDEZ;1
12/08/2019;8;25185;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;ACEVEDO;1
12/08/2019;8;25184;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;VILLA SAN JOSE;1
12/08/2019;8;25147;INDIGENTE;PERSONA EN SITUACION DE CALLE SE ENCUENTRA EN ESTADO DE ABANDONO ENTRE 18 Y 60 AÑOS;SERVICIO SOCIAL;JOSE HERNANDEZ;1
12/08/2019;8;25141;AGUA;ROTURA DE CAÑO MAESTRO EN VEREDA;OBRAS Y SERVICIOS SANITARIOS;TROCHA;2
12/08/2019;8;24822;AGUA;CAÑO ROTO EN VEREDA;CUADRILLA 147 AGUA;MARTIN ILLIA;1
12/08/2019;8;24663;AGUA;CAÑO ROTO EN LA CALLE (CALLE DE PAVIMENTO);OBRAS Y SERVICIOS SANITARIOS;TROCHA;1
12/08/2019;8;24472;AGUA;CAÑO ROTO EN VEREDA;CUADRILLA 147 AGUA;MARTIN M. DE GUEMES;3
12/08/2019;8;24042;AGUA;ROTURA DE CAÑO MAESTRO EN VEREDA;OBRAS Y SERVICIOS SANITARIOS;MARTIN ILLIA;2
13/08/2019;8;25421;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;VILLA SAN JOSE;1
13/08/2019;8;25420;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;VILLA SAN JOSE;1
13/08/2019;8;25418;ANIMALES MUERTOS;ANIMALES MUERTOS (GATO O PERRO);SUB SECRETARIA DE SERVICIOS PUBLICOS;CENTRO;1
13/08/2019;8;25417;CLOACAS;CLOACAS TAPADAS;OBRAS Y SERVICIOS SANITARIOS;JOSE HERNANDEZ;1
13/08/2019;8;25416;CLOACAS;CLOACAS TAPADAS;OBRAS Y SERVICIOS SANITARIOS;CENTENARIO;1
13/08/2019;8;25415;SEMAFORO;SEMAFORO MAL FUNCIONAMIENTO DEL PASO;ELECTROMECANICA;CENTENARIO;2
13/08/2019;8;25414;CLOACAS;CLOACAS DESBORDADAS;OBRAS Y SERVICIOS SANITARIOS;CENTRO;1
13/08/2019;8;25413;CORDON ROTO;ROTURA DE CORDON  SOLICITA REPARACION;CUADRILLA 147 BACHES;CENTRO;1
13/08/2019;8;25412;AGUA;CAÑO ROTO EN LA CALLE (CALLE DE PAVIMENTO);OBRAS Y SERVICIOS SANITARIOS;MARTIN ILLIA;1
13/08/2019;8;25407;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;AMEGHINO;1
13/08/2019;8;25406;AGUA;LLAVE DE PASO ROTA;CUADRILLA 147 AGUA;ACEVEDO;2
13/08/2019;8;25405;URGENTE;CABALLOS O ANIMALES SUELTOS FUERA DEL RADIO URBANO;ATENCION DE MONITOREO EMERGENCIA EN SEGURIDAD;24 DE SEPTIEMBRE;1
13/08/2019;8;25404;URGENTE;CABALLOS O ANIMALES SUELTOS RADIO URBANO;ATENCION DE MONITOREO EMERGENCIA EN SEGURIDAD;BELGRANO;1
13/08/2019;8;25403;ALCANTARILLA;ALCANTARILLA DESMARCADA;VIAL;SANTA JULIA;1
13/08/2019;8;25402;ANIMALES;PERROS AGRESIVOS;VETERINARIA;CENTRO;1
13/08/2019;8;25398;CLOACAS;CLOACAS TAPADAS;OBRAS Y SERVICIOS SANITARIOS;LUIS SANDRINI;1
13/08/2019;8;25396;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;ACEVEDO;1
13/08/2019;8;25393;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;ACEVEDO;1
13/08/2019;8;25392;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;CENTRO;1
13/08/2019;8;25384;URGENTE;ACCIDENTE EN LA VIA PUBLICA CON HERIDOS;INSPECCION GENERAL Y TRANSITO;ZONA RURAL;1
13/08/2019;8;25383;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;CENTRO;1
13/08/2019;8;25382;TRANSITO;AUTOS MAL ESTACIONADOS (SALIDA DE GARAGE, CARGA Y DESCARGA, LUGAR DE MOTO, ETC);INSPECCION GENERAL Y TRANSITO;VILLA SAN JOSE;1
13/08/2019;8;25380;CLOACAS;CAÑO DE CLOACAS ROTO;OBRAS Y SERVICIOS SANITARIOS;MARTIN ILLIA;1
13/08/2019;8;25379;RESIDUOS;RESIDUOS DOMICILIARIO NO PASO EL CAMION;HIGIENE URBANA;JOSE HERNANDEZ;1
13/08/2019;8;25378;AGUA;AGUA CON TIERRA;OBRAS Y SERVICIOS SANITARIOS;VICENTE LOPEZ;1
13/08/2019;8;25377;RESIDUOS;RESIDUOS VOLUMINOSOS;HIGIENE URBANA;CENTRO;1
